date,delta_t,condition,path,name,track_len
20250712,5,G7B8G2_GSK_CTCFdepletion,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250712_G7B8G2_GSK_dTAG13(500uM)added5hrBefore_30ms_0_3umIntervals_15by650_5sFrameRate-01/014_000.csv,20250712_G7B8G2_GSK_dTAG13(500uM)added5hrBefore_30ms_0_3umIntervals_15by650_5sFrameRate-01_014_000,464
20250712,5,G7B8G2_GSK_CTCFdepletion,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250712_G7B8G2_GSK_dTAG13(500uM)added5hrBefore_30ms_0_3umIntervals_15by650_5sFrameRate-01/000_000.csv,20250712_G7B8G2_GSK_dTAG13(500uM)added5hrBefore_30ms_0_3umIntervals_15by650_5sFrameRate-01_000_000,724
20250712,5,G7B8G2_GSK_CTCFdepletion,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250712_G7B8G2_GSK_dTAG13(500uM)added5hrBefore_30ms_0_3umIntervals_15by650_5sFrameRate-01/002_003.csv,20250712_G7B8G2_GSK_dTAG13(500uM)added5hrBefore_30ms_0_3umIntervals_15by650_5sFrameRate-01_002_003,724
20250712,5,G7B8G2_GSK_CTCFdepletion,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250712_G7B8G2_GSK_dTAG13(500uM)added5hrBefore_30ms_0_3umIntervals_15by650_5sFrameRate-01/014_003.csv,20250712_G7B8G2_GSK_dTAG13(500uM)added5hrBefore_30ms_0_3umIntervals_15by650_5sFrameRate-01_014_003,724
20250729,5,15A-A6G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250729_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-05/003_000.csv,20250729_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-05_003_000,607
20250729,5,15A-A6G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250729_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-05/006_000.csv,20250729_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-05_006_000,673
20250729,5,15A-A6G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250729_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-05/009_008.csv,20250729_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-05_009_008,200
20250729,5,15A-A6G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250729_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-05/002_008.csv,20250729_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-05_002_008,724
20250729,5,15A-A6G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250729_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-05/013_007.csv,20250729_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-05_013_007,724
20250729,5,15A-A6G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250729_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-05/009_007.csv,20250729_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-05_009_007,297
20250729,5,15A-A6G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250729_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-05/006_003.csv,20250729_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-05_006_003,724
20250729,5,15A-A6G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250729_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-05/013_000.csv,20250729_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-05_013_000,724
20250701,5,Vika-H11_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250701_Vika-H11_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-04/012_001.csv,20250701_Vika-H11_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-04_012_001,220
20250701,5,Vika-H11_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250701_Vika-H11_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-04/010_008.csv,20250701_Vika-H11_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-04_010_008,174
20250701,5,Vika-H11_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250701_Vika-H11_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-04/009_001.csv,20250701_Vika-H11_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-04_009_001,138
20250701,5,Vika-H11_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250701_Vika-H11_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-04/002_001.csv,20250701_Vika-H11_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-04_002_001,7
20250701,5,Vika-H11_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250701_Vika-H11_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-04/014_003.csv,20250701_Vika-H11_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-04_014_003,219
20251009,5,SCre-G5-H7_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20251009_S-G5H7_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-04/004_001.csv,20251009_S-G5H7_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-04_004_001,317
20251009,5,SCre-G5-H7_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20251009_S-G5H7_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-04/005_010.csv,20251009_S-G5H7_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-04_005_010,233
20251009,5,SCre-G5-H7_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20251009_S-G5H7_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-04/007_000.csv,20251009_S-G5H7_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-04_007_000,418
20251009,5,SCre-G5-H7_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20251009_S-G5H7_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-04/011_006.csv,20251009_S-G5H7_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-04_011_006,314
20251009,5,SCre-G5-H7_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20251009_S-G5H7_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-04/013_000.csv,20251009_S-G5H7_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-04_013_000,340
20250917,5,15A-A6G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250917_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-06/034_008.csv,20250917_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-06_034_008,98
20250917,5,15A-A6G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250917_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-06/004_000.csv,20250917_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-06_004_000,569
20250917,5,15A-A6G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250917_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-06/028_000.csv,20250917_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-06_028_000,607
20250917,5,15A-A6G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250917_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-06/003_001.csv,20250917_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-06_003_001,60
20250917,5,15A-A6G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250917_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-06/032_006.csv,20250917_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-06_032_006,210
20250917,5,15A-A6G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250917_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-06/002_007.csv,20250917_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-06_002_007,450
20250917,5,15A-A6G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250917_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-06/007_008.csv,20250917_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-06_007_008,155
20250917,5,15A-A6G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250917_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-06/013_005.csv,20250917_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-06_013_005,724
20250917,5,15A-A6G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250917_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-06/007_011.csv,20250917_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-06_007_011,334
20250917,5,15A-A6G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250917_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-06/003_002.csv,20250917_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-06_003_002,284
20250917,5,15A-A6G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250917_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-06/005_003.csv,20250917_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-06_005_003,403
20250917,5,15A-A6G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250917_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-06/010_001.csv,20250917_15A-A6G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-06_010_001,507
20250712,5,G7B8G2_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250712_G7B8G2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-01/004_007.csv,20250712_G7B8G2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-01_004_007,238
20250712,5,G7B8G2_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250712_G7B8G2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-01/001_009.csv,20250712_G7B8G2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-01_001_009,639
20250712,5,G7B8G2_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250712_G7B8G2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-01/002_005.csv,20250712_G7B8G2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-01_002_005,405
20250712,5,G7B8G2_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250712_G7B8G2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-01/011_005.csv,20250712_G7B8G2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-01_011_005,724
20250712,5,G7B8G2_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250712_G7B8G2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-01/005_002.csv,20250712_G7B8G2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-01_005_002,360
20250712,5,G7B8G2_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250712_G7B8G2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-01/011_004.csv,20250712_G7B8G2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-01_011_004,724
20250712,5,G7B8G2_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250712_G7B8G2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-01/007_011.csv,20250712_G7B8G2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-01_007_011,631
20250712,5,G7B8G2_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250712_G7B8G2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-01/010_007.csv,20250712_G7B8G2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-01_010_007,724
20250712,5,G7B8G2_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250712_G7B8G2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-01/014_008.csv,20250712_G7B8G2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-01_014_008,724
20250701,5,Vika-H11_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250701_Vika-H11_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-09/016_001.csv,20250701_Vika-H11_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-09_016_001,106
20250701,5,Vika-H11_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250701_Vika-H11_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-09/018_000.csv,20250701_Vika-H11_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-09_018_000,724
20250701,5,Vika-H11_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250701_Vika-H11_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-09/005_004.csv,20250701_Vika-H11_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-09_005_004,486
20250701,5,Vika-H11_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250701_Vika-H11_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-09/022_008.csv,20250701_Vika-H11_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-09_022_008,266
20250701,5,Vika-H11_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250701_Vika-H11_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-09/010_003.csv,20250701_Vika-H11_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-09_010_003,190
20250701,5,Vika-H11_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250701_Vika-H11_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-09/019_013.csv,20250701_Vika-H11_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-09_019_013,460
20250701,5,Vika-H11_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250701_Vika-H11_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-09/003_009.csv,20250701_Vika-H11_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-09_003_009,504
20250701,5,Vika-H11_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250701_Vika-H11_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-09/012_004.csv,20250701_Vika-H11_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-09_012_004,724
20250701,5,Vika-H11_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250701_Vika-H11_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-09/002_001.csv,20250701_Vika-H11_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-09_002_001,321
20250731,5,15B-18G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250731_15B-18G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-11/006_008.csv,20250731_15B-18G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-11_006_008,538
20250731,5,15B-18G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250731_15B-18G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-11/008_012.csv,20250731_15B-18G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-11_008_012,413
20250731,5,15B-18G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250731_15B-18G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-11/010_008.csv,20250731_15B-18G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-11_010_008,229
20250731,5,15B-18G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250731_15B-18G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-11/001_002.csv,20250731_15B-18G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-11_001_002,598
20250731,5,15B-18G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250731_15B-18G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-11/010_009.csv,20250731_15B-18G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-11_010_009,724
20250731,5,15B-18G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250731_15B-18G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-11/006_009.csv,20250731_15B-18G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-11_006_009,440
20250731,5,15B-18G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250731_15B-18G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-11/009_001.csv,20250731_15B-18G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-11_009_001,417
20250731,5,15B-18G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250731_15B-18G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-11/005_007.csv,20250731_15B-18G9_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-11_005_007,724
20250716,5,G7B8G2_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250716_G7B8G2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-03/018_000.csv,20250716_G7B8G2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-03_018_000,724
20250716,5,G7B8G2_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250716_G7B8G2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-03/000_010.csv,20250716_G7B8G2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-03_000_010,264
20250716,5,G7B8G2_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250716_G7B8G2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-03/018_005.csv,20250716_G7B8G2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-03_018_005,724
20250716,5,G7B8G2_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250716_G7B8G2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-03/012_007.csv,20250716_G7B8G2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-03_012_007,724
20250716,5,G7B8G2_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250716_G7B8G2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-03/021_009.csv,20250716_G7B8G2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-03_021_009,557
20250716,5,G7B8G2_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250716_G7B8G2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-03/007_008.csv,20250716_G7B8G2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-03_007_008,724
20250716,5,G7B8G2_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250716_G7B8G2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-03/019_005.csv,20250716_G7B8G2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-03_019_005,366
20250716,5,G7B8G2_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250716_G7B8G2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-03/007_000.csv,20250716_G7B8G2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-03_007_000,356
20250716,5,G7B8G2_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250716_G7B8G2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-03/005_005.csv,20250716_G7B8G2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-03_005_005,473
20250716,5,G7B8G2_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250716_G7B8G2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-03/010_001.csv,20250716_G7B8G2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-03_010_001,724
20250716,5,G7B8G2_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250716_G7B8G2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-03/011_011.csv,20250716_G7B8G2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-03_011_011,546
20250806,5,15C-A2_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250806_15C-A2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-01/013_001.csv,20250806_15C-A2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-01_013_001,244
20250806,5,15C-A2_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250806_15C-A2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-01/004_007.csv,20250806_15C-A2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-01_004_007,197
20250806,5,15C-A2_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250806_15C-A2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-01/008_010.csv,20250806_15C-A2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-01_008_010,724
20250806,5,15C-A2_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250806_15C-A2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-01/013_010.csv,20250806_15C-A2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-01_013_010,724
20250806,5,15C-A2_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250806_15C-A2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-01/002_003.csv,20250806_15C-A2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-01_002_003,369
20250808,5,15C-A2_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250808_15C-A2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-04/012_001.csv,20250808_15C-A2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-04_012_001,117
20250808,5,15C-A2_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250808_15C-A2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-04/011_007.csv,20250808_15C-A2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-04_011_007,360
20250808,5,15C-A2_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250808_15C-A2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-04/002_001.csv,20250808_15C-A2_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-04_002_001,388
20250227,5,15B-18G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250227_15B18G9_30ms_0_3umIntervals_15by650_5sFrameRate-04/008_006.csv,20250227_15B18G9_30ms_0_3umIntervals_15by650_5sFrameRate-04_008_006,471
20250227,5,15B-18G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250227_15B18G9_30ms_0_3umIntervals_15by650_5sFrameRate-04/025_003.csv,20250227_15B18G9_30ms_0_3umIntervals_15by650_5sFrameRate-04_025_003,178
20250227,5,15B-18G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250227_15B18G9_30ms_0_3umIntervals_15by650_5sFrameRate-04/003_009.csv,20250227_15B18G9_30ms_0_3umIntervals_15by650_5sFrameRate-04_003_009,286
20250227,5,15B-18G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250227_15B18G9_30ms_0_3umIntervals_15by650_5sFrameRate-04/024_010.csv,20250227_15B18G9_30ms_0_3umIntervals_15by650_5sFrameRate-04_024_010,324
20250528,5,VCre-C2b_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250528_VCre-C2b_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-04/006_009.csv,20250528_VCre-C2b_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-04_006_009,724
20250528,5,VCre-C2b_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250528_VCre-C2b_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-04/009_007.csv,20250528_VCre-C2b_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-04_009_007,198
20250531,5,S+V-A6B8_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250531_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-14/015_001.csv,20250531_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-14_015_001,724
20250531,5,S+V-A6B8_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250531_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-14/011_003.csv,20250531_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-14_011_003,724
20250531,5,S+V-A6B8_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_5sTracks/20250531_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-14/000_006.csv,20250531_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_5sFrameRate-14_000_006,463
